name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes,geometry,out_degree,in_degree,degree
,3718,80730131,,,,,,,-96.795749,43.552415,,,,POINT(-96.795749 43.552415),3.0,3.0,6.0
,3719,80737977,turning_circle,,,turning_circle,,,-96.6934899,43.5031211,,,,POINT(-96.6934899 43.5031211),1.0,1.0,2.0
,3720,80737983,,,,,,,-96.7936476,43.5281287,,,,POINT(-96.7936476 43.5281287),3.0,3.0,6.0
,3721,80737991,,,,,,,-96.7938414,43.5293807,,,,POINT(-96.7938414 43.5293807),4.0,4.0,8.0
,3722,80737993,,,,,,,-96.79383,43.530493,,,,POINT(-96.79383 43.530493),3.0,3.0,6.0
,3723,80737997,,,,,,,-96.793829,43.531925,,,,POINT(-96.793829 43.531925),3.0,3.0,6.0
,3724,80738259,,,,,,,-96.7070157,43.6199947,,,,POINT(-96.7070157 43.6199947),1.0,1.0,2.0
,3725,80738298,,,,,,,-96.7558433,43.5376941,,,,POINT(-96.7558433 43.5376941),3.0,3.0,6.0
,3726,80738321,,,,,,,-96.6758505,43.5439385,,,,POINT(-96.6758505 43.5439385),3.0,3.0,6.0
,3727,80738333,,,,,,,-96.675759,43.538347,,,,POINT(-96.675759 43.538347),3.0,3.0,6.0
,3728,80738347,,,,,,,-96.792631,43.555154,,,,POINT(-96.792631 43.555154),3.0,3.0,6.0
,3729,80738351,,,,,,,-96.792643,43.557854,,,,POINT(-96.792643 43.557854),3.0,3.0,6.0
,3730,80738373,,,,,,,-96.774061,43.505061,,,,POINT(-96.774061 43.505061),3.0,3.0,6.0
,3731,80738380,turning_circle,,,turning_circle,,,-96.772355,43.5051834,,,,POINT(-96.772355 43.5051834),1.0,1.0,2.0
,3732,80695518,,,,,,,-96.7674613,43.5094204,,,,POINT(-96.7674613 43.5094204),3.0,3.0,6.0
,3733,80670948,,,,,,,-96.7709635,43.5094059,,,,POINT(-96.7709635 43.5094059),2.0,2.0,4.0
,3734,80738396,,,,,,,-96.7909054,43.509649,,,,POINT(-96.7909054 43.509649),4.0,4.0,8.0
,3735,80738400,,,,,,,-96.749787,43.509097,,,,POINT(-96.749787 43.509097),3.0,3.0,6.0
,3736,80692392,,,,,,,-96.751065,43.5091046,,,,POINT(-96.751065 43.5091046),3.0,3.0,6.0
,3737,80700980,,,,,,,-96.7859395,43.5093572,,,,POINT(-96.7859395 43.5093572),3.0,3.0,6.0
,3738,80738404,,,,,,,-96.7870861,43.5092978,,,,POINT(-96.7870861 43.5092978),4.0,4.0,8.0
,3739,1350997693,,,,,,,-96.810866,43.5112639,,,,POINT(-96.810866 43.5112639),3.0,3.0,6.0
,3740,80738408,,,,,,,-96.807584,43.511265,,,,POINT(-96.807584 43.511265),3.0,3.0,6.0
,3741,80738414,,,,,,,-96.791787,43.550395,,,,POINT(-96.791787 43.550395),3.0,3.0,6.0
,3742,80738422,,,,,,,-96.782377,43.542431,,,,POINT(-96.782377 43.542431),3.0,3.0,6.0
,3743,80738446,,,,,,,-96.782426,43.540657,,,,POINT(-96.782426 43.540657),2.0,2.0,4.0
,3744,80738451,,,,,,,-96.868866,43.544685,,,,POINT(-96.868866 43.544685),3.0,3.0,6.0
,3745,80738455,,,,,,,-96.870552,43.544682,,,,POINT(-96.870552 43.544682),3.0,3.0,6.0
,3746,80738490,,,,,,,-96.765446,43.608056,,,,POINT(-96.765446 43.608056),2.0,2.0,4.0
,3747,80677643,,,,,,,-96.6715643,43.5612493,,,,POINT(-96.6715643 43.5612493),3.0,3.0,6.0
,3748,80738515,,,,,,,-96.669101,43.559917,,,,POINT(-96.669101 43.559917),3.0,3.0,6.0
,3749,80738517,,,,,,,-96.668882,43.559918,,,,POINT(-96.668882 43.559918),3.0,3.0,6.0
,3750,80655454,turning_circle,,,turning_circle,,,-96.7993561,43.5367628,,,,POINT(-96.7993561 43.5367628),2.0,2.0,4.0
,3751,80738539,,,,,,,-96.7982993,43.5367361,,,,POINT(-96.7982993 43.5367361),1.0,1.0,2.0
,3752,80738588,,,,,,,-96.798093,43.529153,,,,POINT(-96.798093 43.529153),2.0,2.0,4.0
,3753,80738590,,,,,,,-96.7980966,43.5293557,,,,POINT(-96.7980966 43.5293557),3.0,3.0,6.0
,3754,80738613,,,,,,,-96.788327,43.5051269,,,,POINT(-96.788327 43.5051269),3.0,3.0,6.0
,3755,80738619,,,,,,,-96.7908651,43.5044955,,,,POINT(-96.7908651 43.5044955),3.0,3.0,6.0
,3756,80738719,,,,,,,-96.6175,43.563847,,,,POINT(-96.6175 43.563847),3.0,3.0,6.0
,3757,80738753,,,,,,,-96.619057,43.56242,,,,POINT(-96.619057 43.56242),3.0,3.0,6.0
,3758,2451417548,turning_circle,,,turning_circle,,,-96.6201854,43.5645804,,,,POINT(-96.6201854 43.5645804),1.0,1.0,2.0
,3759,80738932,turning_circle,,,turning_circle,,,-96.812101,43.548527,,,,POINT(-96.812101 43.548527),1.0,1.0,2.0
,3760,80692400,,,,,,,-96.7500165,43.5055218,,,,POINT(-96.7500165 43.5055218),4.0,4.0,8.0
,3761,80739004,,,,,,,-96.7506033,43.5048909,,,,POINT(-96.7506033 43.5048909),3.0,3.0,6.0
,3762,80739008,,,,,,,-96.752565,43.503993,,,,POINT(-96.752565 43.503993),3.0,3.0,6.0
,3763,80739012,,,,,,,-96.7546372,43.5030345,,,,POINT(-96.7546372 43.5030345),2.0,2.0,4.0
,3764,80739028,,,,,,,-96.7570639,43.5122276,,,,POINT(-96.7570639 43.5122276),1.0,1.0,2.0
,3765,80739065,,,,,,,-96.695437,43.514289,,,,POINT(-96.695437 43.514289),3.0,3.0,6.0
,3766,80739098,,,,,,,-96.694566,43.50753,,,,POINT(-96.694566 43.50753),3.0,3.0,6.0
,3767,80739109,,,,,,,-96.7597255,43.5351182,,,,POINT(-96.7597255 43.5351182),1.0,1.0,2.0
,3768,80739121,,,,,,,-96.814388,43.530211,,,,POINT(-96.814388 43.530211),4.0,4.0,8.0
,3769,80739125,,,,,,,-96.812263,43.532351,,,,POINT(-96.812263 43.532351),3.0,3.0,6.0
,3770,80739132,traffic_signals,,signal,traffic_signals,,,-96.7076486,43.562101,,,,POINT(-96.7076486 43.562101),5.0,5.0,10.0
,3771,80739134,,,,,,,-96.7076355,43.5639159,,,,POINT(-96.7076355 43.5639159),3.0,3.0,6.0
,3772,80739143,,,,,,,-96.7540786,43.5023839,,,,POINT(-96.7540786 43.5023839),2.0,2.0,4.0
,3773,80661656,,,,,,,-96.6385442,43.5294019,,,,POINT(-96.6385442 43.5294019),3.0,3.0,6.0
,3774,80739148,,,,,,,-96.6385485,43.5289416,,,,POINT(-96.6385485 43.5289416),1.0,1.0,2.0
,3775,80739161,,,,,,,-96.7870803,43.5075559,,,,POINT(-96.7870803 43.5075559),3.0,3.0,6.0
,3776,80739182,,,,,,,-96.685913,43.537591,,,,POINT(-96.685913 43.537591),3.0,3.0,6.0
,3777,80703873,,,,,,,-96.685935,43.5366648,,,,POINT(-96.685935 43.5366648),4.0,4.0,8.0
,3778,80723002,,,,,,,-96.7101532,43.5476071,,,,POINT(-96.7101532 43.5476071),3.0,3.0,6.0
,3779,80739222,,,,,,,-96.710148,43.548499,,,,POINT(-96.710148 43.548499),4.0,4.0,8.0
,3780,80739223,,,,,,,-96.71015,43.549408,,,,POINT(-96.71015 43.549408),4.0,4.0,8.0
,3781,80738133,,,,,,,-96.7101365,43.5512131,,,,POINT(-96.7101365 43.5512131),4.0,4.0,8.0
,3782,80739224,,,,,,,-96.7101443,43.5522425,,,,POINT(-96.7101443 43.5522425),4.0,4.0,8.0
,3783,80739226,,,,,,,-96.7101483,43.5532012,,,,POINT(-96.7101483 43.5532012),3.0,3.0,6.0
,3784,80711366,,,,,,,-96.7101504,43.5538131,,,,POINT(-96.7101504 43.5538131),4.0,4.0,8.0
,3785,80739228,,,,,,,-96.710148,43.5548253,,,,POINT(-96.710148 43.5548253),4.0,4.0,8.0
,3786,80739230,,,,,,,-96.7101554,43.5569137,,,,POINT(-96.7101554 43.5569137),4.0,4.0,8.0
,3787,80739232,,,,,,,-96.7101556,43.5582218,,,,POINT(-96.7101556 43.5582218),1.0,1.0,2.0
,3788,80739236,,,,,,,-96.6779983,43.5693886,,,,POINT(-96.6779983 43.5693886),3.0,3.0,6.0
,3789,80760118,,,,,,,-96.6773493,43.5687088,,,,POINT(-96.6773493 43.5687088),3.0,3.0,6.0
,3790,80760131,,,,,,,-96.6771987,43.5685264,,,,POINT(-96.6771987 43.5685264),3.0,3.0,6.0
,3791,80788900,,,,,,,-96.6769686,43.5681982,,,,POINT(-96.6769686 43.5681982),3.0,3.0,6.0
,3792,80759651,,,,,,,-96.675178,43.567183,,,,POINT(-96.675178 43.567183),2.0,2.0,4.0
,3793,80739251,,,,,,,-96.692825,43.594675,,,,POINT(-96.692825 43.594675),2.0,2.0,4.0
,3794,80739263,,,,,,,-96.693148,43.592672,,,,POINT(-96.693148 43.592672),3.0,3.0,6.0
,3795,80739301,,,,,,,-96.765453,43.607038,,,,POINT(-96.765453 43.607038),3.0,3.0,6.0
,3796,80677642,,,,,,,-96.6715809,43.560132,,,,POINT(-96.6715809 43.560132),3.0,3.0,6.0
,3797,80739308,,,,,,,-96.673856,43.560145,,,,POINT(-96.673856 43.560145),3.0,3.0,6.0
,3798,80740637,,,,,,,-96.633285,43.551483,,,,POINT(-96.633285 43.551483),3.0,3.0,6.0
,3799,80740654,turning_circle,,,turning_circle,,,-96.807784,43.532254,,,,POINT(-96.807784 43.532254),1.0,1.0,2.0
,3800,80740679,,,,,,,-96.809869,43.541582,,,,POINT(-96.809869 43.541582),3.0,3.0,6.0
,3801,80740681,,,,,,,-96.810926,43.541144,,,,POINT(-96.810926 43.541144),2.0,2.0,4.0
,3802,80740685,,,,,,,-96.7826134,43.5418222,,,,POINT(-96.7826134 43.5418222),2.0,2.0,4.0
,3803,80692892,,,,,,,-96.756207,43.5366705,,,,POINT(-96.756207 43.5366705),3.0,3.0,6.0
,3804,80740700,,,,,,,-96.755633,43.533711,,,,POINT(-96.755633 43.533711),3.0,3.0,6.0
,3805,80740708,,,,,,,-96.7553719,43.5330529,,,,POINT(-96.7553719 43.5330529),3.0,3.0,6.0
,3806,80740740,,,,,,,-96.816472,43.522088,,,,POINT(-96.816472 43.522088),4.0,4.0,8.0
,3807,80740754,,,,,,,-96.8171049,43.5200015,,,,POINT(-96.8171049 43.5200015),3.0,3.0,6.0
,3808,80740761,turning_circle,,,turning_circle,,,-96.672168,43.524244,,,,POINT(-96.672168 43.524244),1.0,1.0,2.0
,3809,80705142,,,,,,,-96.81405,43.537213,,,,POINT(-96.81405 43.537213),3.0,3.0,6.0
,3810,80740816,,,,,,,-96.81382,43.53891,,,,POINT(-96.81382 43.53891),3.0,3.0,6.0
,3811,80661668,,,,,,,-96.6487167,43.529422,,,,POINT(-96.6487167 43.529422),3.0,3.0,6.0
,3812,80728439,,,,,,,-96.7262541,43.5176106,,,,POINT(-96.7262541 43.5176106),3.0,3.0,6.0
,3813,80740866,,,,,,,-96.721223,43.517587,,,,POINT(-96.721223 43.517587),5.0,5.0,10.0
,3814,80740870,,,,,,,-96.720127,43.517567,,,,POINT(-96.720127 43.517567),4.0,4.0,8.0
,3815,80740880,,,,,,,-96.716773,43.518027,,,,POINT(-96.716773 43.518027),3.0,3.0,6.0
,3816,80740891,,,,,,,-96.715964,43.518243,,,,POINT(-96.715964 43.518243),4.0,4.0,8.0
,3817,80740901,,,,,,,-96.71457,43.518484,,,,POINT(-96.71457 43.518484),3.0,3.0,6.0
,3818,80740903,,,,,,,-96.7123503,43.5184877,,,,POINT(-96.7123503 43.5184877),3.0,3.0,6.0
,3819,80663004,,,,,,,-96.7112429,43.5184773,,,,POINT(-96.7112429 43.5184773),3.0,3.0,6.0
,3820,80740909,,,,,,,-96.689171,43.517025,,,,POINT(-96.689171 43.517025),2.0,2.0,4.0
,3821,80678123,,,,,,,-96.688215,43.517024,,,,POINT(-96.688215 43.517024),4.0,4.0,8.0
,3822,80740911,,,,,,,-96.686908,43.517022,,,,POINT(-96.686908 43.517022),4.0,4.0,8.0
,3823,80740913,,,,,,,-96.686144,43.517021,,,,POINT(-96.686144 43.517021),3.0,3.0,6.0
,3824,80740916,,,,,,,-96.685597,43.517021,,,,POINT(-96.685597 43.517021),3.0,3.0,6.0
,3825,80740918,,,,,,,-96.6820262,43.5170636,,,,POINT(-96.6820262 43.5170636),3.0,3.0,6.0
,3826,80740920,,,,,,,-96.6813489,43.5170651,,,,POINT(-96.6813489 43.5170651),3.0,3.0,6.0
,3827,80740941,,,,,,,-96.619301,43.517765,,,,POINT(-96.619301 43.517765),3.0,3.0,6.0
,3828,80740948,,,,,,,-96.620979,43.517689,,,,POINT(-96.620979 43.517689),3.0,3.0,6.0
,3829,80693280,,,,,,,-96.6713893,43.5175903,,,,POINT(-96.6713893 43.5175903),4.0,4.0,8.0
,3830,80717988,,,,,,,-96.674318,43.517568,,,,POINT(-96.674318 43.517568),4.0,4.0,8.0
,3831,80741016,,,,,,,-96.70126,43.50206,,,,POINT(-96.70126 43.50206),3.0,3.0,6.0
,3832,80741022,,,,,,,-96.69977,43.501868,,,,POINT(-96.69977 43.501868),3.0,3.0,6.0
,3833,80741033,,,,,,,-96.703408,43.502064,,,,POINT(-96.703408 43.502064),3.0,3.0,6.0
,3834,80703459,,,,,,,-96.705146,43.598234,,,,POINT(-96.705146 43.598234),3.0,3.0,6.0
,3835,80741087,,,,,,,-96.716867,43.501326,,,,POINT(-96.716867 43.501326),3.0,3.0,6.0
,3836,80655009,,,,,,,-96.82313,43.539771,,,,POINT(-96.82313 43.539771),3.0,3.0,6.0
,3837,80704853,traffic_signals,,signal,traffic_signals,,,-96.7237983,43.541443,,,,POINT(-96.7237983 43.541443),4.0,4.0,8.0
,3838,1374415923,,,,,,,-96.7208953,43.5414429,,,,POINT(-96.7208953 43.5414429),3.0,3.0,6.0
,3839,80741338,,,,,,,-96.7208496,43.5414422,,,,POINT(-96.7208496 43.5414422),3.0,3.0,6.0
,3840,80741344,,,,,,,-96.7194215,43.5414411,,,,POINT(-96.7194215 43.5414411),4.0,4.0,8.0
,3841,1374415922,,,,,,,-96.7178103,43.5414358,,,,POINT(-96.7178103 43.5414358),2.0,2.0,4.0
,3842,80678762,,,,,,,-96.7063701,43.5412285,,,,POINT(-96.7063701 43.5412285),2.0,2.0,4.0
,3843,80741362,,,,,,,-96.705138,43.5412318,,,,POINT(-96.705138 43.5412318),4.0,4.0,8.0
,3844,80741364,,,,,,,-96.703893,43.541237,,,,POINT(-96.703893 43.541237),4.0,4.0,8.0
,3845,80699787,,,,,,,-96.7026427,43.5412314,,,,POINT(-96.7026427 43.5412314),4.0,4.0,8.0
,3846,1375430077,,,,,,,-96.6914362,43.5412283,,,,POINT(-96.6914362 43.5412283),3.0,3.0,6.0
,3847,80741368,,,,,,,-96.6889348,43.5412305,,,,POINT(-96.6889348 43.5412305),3.0,3.0,6.0
,3848,80664566,,,,,,,-96.7259899,43.5446892,,,,POINT(-96.7259899 43.5446892),3.0,3.0,6.0
,3849,80723126,,,,,,,-96.7412572,43.5430465,,,,POINT(-96.7412572 43.5430465),3.0,3.0,6.0
,3850,80741487,,,,,,,-96.742491,43.543044,,,,POINT(-96.742491 43.543044),3.0,3.0,6.0
,3851,80653803,,,,,,,-96.744983,43.5430503,,,,POINT(-96.744983 43.5430503),4.0,4.0,8.0
,3852,80741489,,,,,,,-96.746231,43.5430519,,,,POINT(-96.746231 43.5430519),4.0,4.0,8.0
,3853,80741494,,,,,,,-96.7827512,43.511716,,,,POINT(-96.7827512 43.511716),1.0,1.0,2.0
,3854,80741499,,,,,,,-96.7832029,43.5127923,,,,POINT(-96.7832029 43.5127923),3.0,3.0,6.0
,3855,80741508,,,,,,,-96.716673,43.515949,,,,POINT(-96.716673 43.515949),3.0,3.0,6.0
,3856,80741513,,,,,,,-96.682525,43.5023843,,,,POINT(-96.682525 43.5023843),3.0,3.0,6.0
,3857,80741515,,,,,,,-96.6825224,43.5018385,,,,POINT(-96.6825224 43.5018385),3.0,3.0,6.0
,3858,1351536744,,,,,,,-96.6825218,43.5003652,,,,POINT(-96.6825218 43.5003652),2.0,2.0,4.0
,3859,80741544,,,,,,,-96.7077034,43.5325629,,,,POINT(-96.7077034 43.5325629),3.0,3.0,6.0
,3860,80741558,,,,,,,-96.70504,43.53037,,,,POINT(-96.70504 43.53037),3.0,3.0,6.0
,3861,80661730,traffic_signals,,signal,traffic_signals,,,-96.7047299,43.5293387,,,,POINT(-96.7047299 43.5293387),3.0,3.0,6.0
,3862,80741582,,,,,,,-96.667053,43.549697,,,,POINT(-96.667053 43.549697),4.0,4.0,8.0
,3863,10275998335,,,,,,,-96.6664623,43.5440678,,,,POINT(-96.6664623 43.5440678),1.0,1.0,2.0
,3864,10275998337,,,,,,,-96.666457,43.5440308,,,,POINT(-96.666457 43.5440308),3.0,3.0,6.0
,3865,10691370214,traffic_signals,,signal,traffic_signals,,,-96.6664239,43.5437916,,,,POINT(-96.6664239 43.5437916),2.0,2.0,4.0
,3866,10680370631,,,,,,,-96.6664018,43.5435396,,,,POINT(-96.6664018 43.5435396),3.0,3.0,6.0
,3867,10691370216,traffic_signals,,signal,traffic_signals,,,-96.6663968,43.54344,,,,POINT(-96.6663968 43.54344),2.0,2.0,4.0
,3868,80741589,,,,,,,-96.6663634,43.5383939,,,,POINT(-96.6663634 43.5383939),4.0,4.0,8.0
,3869,80703907,,,,,,,-96.666929,43.536662,,,,POINT(-96.666929 43.536662),4.0,4.0,8.0
,3870,80741609,,,,,,,-96.666911,43.53423,,,,POINT(-96.666911 43.53423),4.0,4.0,8.0
,3871,80741611,,,,,,,-96.666901,43.532938,,,,POINT(-96.666901 43.532938),3.0,3.0,6.0
,3872,80741618,turning_circle,,,turning_circle,,,-96.6663212,43.5277316,,,,POINT(-96.6663212 43.5277316),1.0,1.0,2.0
,3873,80662909,,,,,,,-96.718657,43.52362,,,,POINT(-96.718657 43.52362),3.0,3.0,6.0
,3874,80710637,,,,,,,-96.7311904,43.5054036,,,,POINT(-96.7311904 43.5054036),3.0,3.0,6.0
,3875,80741678,,,,,,,-96.732031,43.505398,,,,POINT(-96.732031 43.505398),1.0,1.0,2.0
,3876,80741683,,,,,,,-96.8264595,43.5421929,,,,POINT(-96.8264595 43.5421929),3.0,3.0,6.0
,3877,3104839095,,,,,,,-96.8264622,43.5406476,,,,POINT(-96.8264622 43.5406476),3.0,3.0,6.0
,3878,1341640390,,,,,,,-96.8264638,43.5397296,,,,POINT(-96.8264638 43.5397296),4.0,4.0,8.0
,3879,3104839094,,,,,,,-96.8264653,43.5388549,,,,POINT(-96.8264653 43.5388549),3.0,3.0,6.0
,3880,3104839096,,,,,,,-96.826451,43.537983,,,,POINT(-96.826451 43.537983),3.0,3.0,6.0
,3881,80741688,turning_circle,,,turning_circle,,,-96.819265,43.541765,,,,POINT(-96.819265 43.541765),1.0,1.0,2.0
,3882,80741690,,,,,,,-96.819456,43.541408,,,,POINT(-96.819456 43.541408),3.0,3.0,6.0
,3883,80741694,,,,,,,-96.791688,43.555155,,,,POINT(-96.791688 43.555155),3.0,3.0,6.0
,3884,80741698,,,,,,,-96.791698,43.55786,,,,POINT(-96.791698 43.55786),2.0,2.0,4.0
,3885,80741705,traffic_signals,,signal,traffic_signals,,,-96.7468071,43.5485676,,,,POINT(-96.7468071 43.5485676),3.0,3.0,6.0
,3886,80741707,,,,,,,-96.7468118,43.5498703,,,,POINT(-96.7468118 43.5498703),4.0,4.0,8.0
,3887,80678383,traffic_signals,,signal,traffic_signals,,,-96.7468224,43.5511895,,,,POINT(-96.7468224 43.5511895),4.0,4.0,8.0
,3890,80691652,,,,,,,-96.8108611,43.5483615,,,,POINT(-96.8108611 43.5483615),3.0,3.0,6.0
,3891,80710580,,,,,,,-96.731296,43.537702,,,,POINT(-96.731296 43.537702),3.0,3.0,6.0
,3892,80742481,,,,,,,-96.732721,43.537703,,,,POINT(-96.732721 43.537703),4.0,4.0,8.0
,3893,80742483,,,,,,,-96.7341465,43.5376941,,,,POINT(-96.7341465 43.5376941),4.0,4.0,8.0
,3894,80717951,,,,,,,-96.7355913,43.5376922,,,,POINT(-96.7355913 43.5376922),4.0,4.0,8.0
,3895,80742485,,,,,,,-96.7370924,43.5376951,,,,POINT(-96.7370924 43.5376951),4.0,4.0,8.0
,3896,80742487,,,,,,,-96.7385023,43.5376912,,,,POINT(-96.7385023 43.5376912),4.0,4.0,8.0
,3897,80742489,,,,,,,-96.7398879,43.5376914,,,,POINT(-96.7398879 43.5376914),4.0,4.0,8.0
,3898,80723131,,,,,,,-96.741268,43.537691,,,,POINT(-96.741268 43.537691),4.0,4.0,8.0
,3899,80742491,,,,,,,-96.7425055,43.5376887,,,,POINT(-96.7425055 43.5376887),3.0,3.0,6.0
,3900,80653814,,,,,,,-96.7449974,43.537689,,,,POINT(-96.7449974 43.537689),3.0,3.0,6.0
,3901,80742493,,,,,,,-96.7462445,43.5376905,,,,POINT(-96.7462445 43.5376905),3.0,3.0,6.0
,3902,80728073,,,,,,,-96.7282365,43.5376222,,,,POINT(-96.7282365 43.5376222),3.0,3.0,6.0
,3903,80742498,,,,,,,-96.7297239,43.5376219,,,,POINT(-96.7297239 43.5376219),3.0,3.0,6.0
,3904,80742503,,,,,,,-96.82979,43.539732,,,,POINT(-96.82979 43.539732),2.0,2.0,4.0
,3905,80742505,,,,,,,-96.703618,43.509222,,,,POINT(-96.703618 43.509222),4.0,4.0,8.0
,3906,11657336268,,,,,,,-96.7031153,43.509662,,,,POINT(-96.7031153 43.509662),3.0,3.0,6.0
,3907,80742511,,,,,,,-96.795444,43.555146,,,,POINT(-96.795444 43.555146),2.0,2.0,4.0
,3908,80646721,,,,,,,-96.6111355,43.5106711,,,,POINT(-96.6111355 43.5106711),1.0,1.0,2.0
,3909,80704576,,,,,,,-96.611024,43.5147047,,,,POINT(-96.611024 43.5147047),3.0,3.0,6.0
,3910,80742521,,,,,,,-96.6109722,43.5170177,,,,POINT(-96.6109722 43.5170177),1.0,1.0,2.0
,3911,80742587,,,,,,,-96.6109131,43.5213846,,,,POINT(-96.6109131 43.5213846),3.0,3.0,6.0
,3912,80742627,,,,,,,-96.613332,43.522792,,,,POINT(-96.613332 43.522792),3.0,3.0,6.0
,3913,80692750,stop,,,stop,,,-96.737099,43.5472809,,,,POINT(-96.737099 43.5472809),5.0,5.0,10.0
,3914,80707296,,,,,,,-96.737092,43.5459768,,,,POINT(-96.737092 43.5459768),4.0,4.0,8.0
,3915,80654715,,,,,,,-96.7370907,43.5446697,,,,POINT(-96.7370907 43.5446697),4.0,4.0,8.0
,3916,80692874,,,,,,,-96.7375335,43.5366823,,,,POINT(-96.7375335 43.5366823),3.0,3.0,6.0
,3917,80742768,,,,,,,-96.7375386,43.5357837,,,,POINT(-96.7375386 43.5357837),5.0,5.0,10.0
,3918,80742770,,,,,,,-96.7375315,43.5348638,,,,POINT(-96.7375315 43.5348638),5.0,5.0,10.0
,3919,80742772,,,,,,,-96.7375185,43.5330511,,,,POINT(-96.7375185 43.5330511),4.0,4.0,8.0
,3920,80742775,,,,,,,-96.7381621,43.5221321,,,,POINT(-96.7381621 43.5221321),3.0,3.0,6.0
,3921,80742777,,,,,,,-96.738123,43.519249,,,,POINT(-96.738123 43.519249),3.0,3.0,6.0
,3922,80742778,turning_circle,,,turning_circle,,,-96.7375181,43.5315356,,,,POINT(-96.7375181 43.5315356),1.0,1.0,2.0
,3923,80742780,,,,,,,-96.7375023,43.5294291,,,,POINT(-96.7375023 43.5294291),4.0,4.0,8.0
,3924,80698166,,,,,,,-96.737493,43.5285346,,,,POINT(-96.737493 43.5285346),4.0,4.0,8.0
,3925,80742781,,,,,,,-96.737476,43.516687,,,,POINT(-96.737476 43.516687),5.0,5.0,10.0
,3926,80693042,,,,,,,-96.7374396,43.5148485,,,,POINT(-96.7374396 43.5148485),4.0,4.0,8.0
,3927,80742799,,,,,,,-96.7973061,43.5016018,,,,POINT(-96.7973061 43.5016018),3.0,3.0,6.0
,3928,80742845,,,,,,,-96.800896,43.526507,,,,POINT(-96.800896 43.526507),3.0,3.0,6.0
,3929,80742861,turning_circle,,,turning_circle,,,-96.802934,43.526869,,,,POINT(-96.802934 43.526869),1.0,1.0,2.0
,3930,80742889,,,,,,,-96.8076493,43.5438788,,,,POINT(-96.8076493 43.5438788),4.0,4.0,8.0
,3931,80742895,turning_circle,,,turning_circle,,,-96.6727713,43.5466469,,,,POINT(-96.6727713 43.5466469),2.0,2.0,4.0
,3932,80710891,,,,,,,-96.6702696,43.5466479,,,,POINT(-96.6702696 43.5466479),4.0,4.0,8.0
,3933,80742897,,,,,,,-96.669027,43.546638,,,,POINT(-96.669027 43.546638),4.0,4.0,8.0
,3934,80742898,,,,,,,-96.6671969,43.5466358,,,,POINT(-96.6671969 43.5466358),1.0,1.0,2.0
,3935,80742908,,,,,,,-96.7011372,43.5094297,,,,POINT(-96.7011372 43.5094297),3.0,3.0,6.0
,3936,80742910,,,,,,,-96.7011417,43.5075439,,,,POINT(-96.7011417 43.5075439),4.0,4.0,8.0
,3937,80718742,,,,,,,-96.7014145,43.5466743,,,,POINT(-96.7014145 43.5466743),3.0,3.0,6.0
,3938,80742920,,,,,,,-96.7014171,43.5439431,,,,POINT(-96.7014171 43.5439431),3.0,3.0,6.0
,3939,80742921,,,,,,,-96.7141813,43.5476408,,,,POINT(-96.7141813 43.5476408),3.0,3.0,6.0
,3940,80718732,traffic_signals,,signal,traffic_signals,,,-96.7141704,43.5466571,,,,POINT(-96.7141704 43.5466571),5.0,5.0,10.0
,3941,80662954,traffic_signals,,signal,traffic_signals,,,-96.7113777,43.5439511,,,,POINT(-96.7113777 43.5439511),4.0,4.0,8.0
,3942,80742948,turning_circle,,,turning_circle,,,-96.8156843,43.5516247,,,,POINT(-96.8156843 43.5516247),1.0,1.0,2.0
,3943,80742953,,,,,,,-96.7076503,43.5475894,,,,POINT(-96.7076503 43.5475894),4.0,4.0,8.0
,3944,80718736,,,,,,,-96.7076466,43.5466671,,,,POINT(-96.7076466 43.5466671),4.0,4.0,8.0
,3945,80742955,,,,,,,-96.7076352,43.5439451,,,,POINT(-96.7076352 43.5439451),4.0,4.0,8.0
,3946,80742957,,,,,,,-96.7076224,43.5417872,,,,POINT(-96.7076224 43.5417872),1.0,1.0,2.0
,3947,80742968,,,,,,,-96.707498,43.530146,,,,POINT(-96.707498 43.530146),3.0,3.0,6.0
,3948,80661734,,,,,,,-96.7075551,43.5293558,,,,POINT(-96.7075551 43.5293558),4.0,4.0,8.0
,3949,80742972,,,,,,,-96.707539,43.528445,,,,POINT(-96.707539 43.528445),4.0,4.0,8.0
,3950,80742976,,,,,,,-96.706942,43.525731,,,,POINT(-96.706942 43.525731),4.0,4.0,8.0
,3951,80742979,,,,,,,-96.7075826,43.5384386,,,,POINT(-96.7075826 43.5384386),2.0,2.0,4.0
,3952,80742981,,,,,,,-96.7075974,43.5375268,,,,POINT(-96.7075974 43.5375268),4.0,4.0,8.0
,3953,80742984,,,,,,,-96.5943458,43.5270035,,,,POINT(-96.5943458 43.5270035),3.0,3.0,6.0
,3954,80742996,,,,,,,-96.5909511,43.5272083,,,,POINT(-96.5909511 43.5272083),3.0,3.0,6.0
,3955,80743231,,,,,,,-96.7731004,43.5130632,,,,POINT(-96.7731004 43.5130632),3.0,2.0,5.0
,3956,80693071,,,,,,,-96.7730989,43.5148315,,,,POINT(-96.7730989 43.5148315),2.0,3.0,5.0
,3957,80743265,,,,,,,-96.7790023,43.5089988,,,,POINT(-96.7790023 43.5089988),3.0,3.0,6.0
