pair,from_node,to_node,geometry,fftt,cost,link_type_name
"(10004, 10029)",8572,8571,"LINESTRING (-96.7540222 43.5148459, -96.7548309 43.5148456)",0.04902,0.006498067530789,primary
"(10004, 10029)",8571,8573,"LINESTRING (-96.7548309 43.5148456, -96.7554224 43.5148451)",0.0358575,0.0047532528862763,primary
"(10004, 10029)",8573,8574,"LINESTRING (-96.7554224 43.5148451, -96.7556597 43.5148449)",0.014385,0.0019068686542309,primary
"(10004, 10029)",8574,5169,"LINESTRING (-96.7556597 43.5148449, -96.7560939 43.5148446)",0.0263175,0.0034886350926466,primary
"(10004, 10029)",5169,1501,"LINESTRING (-96.7560939 43.5148446, -96.7573794 43.5148359)",0.0779325,0.010330694570445,primary
"(10004, 10029)",1501,1188,"LINESTRING (-96.7573794 43.5148359, -96.7580729 43.5148304)",0.042045,0.0055734648986541,primary
"(10004, 10029)",1188,4500,"LINESTRING (-96.7580729 43.5148304, -96.7585919 43.5148275)",0.0314625,0.0041706538083935,primary
"(10004, 10029)",4500,1880,"LINESTRING (-96.7585919 43.5148275, -96.7598161 43.5148277)",0.0742125,0.0098375731666397,primary
"(10004, 10029)",1880,8575,"LINESTRING (-96.7598161 43.5148277, -96.7602516 43.5148291)",0.0264,0.0034995712528117,primary
"(10004, 10029)",8575,8578,"LINESTRING (-96.7602516 43.5148291, -96.7611073 43.5148319)",0.05187,0.0068758621546721,primary
"(10004, 10029)",8578,8577,"LINESTRING (-96.7611073 43.5148319, -96.761834 43.514834)",0.0629357142857142,0.0058399095281295,primary
"(10004, 10029)",8577,6564,"LINESTRING (-96.761834 43.514834, -96.7625949 43.5148363)",0.0658928571428571,0.006114307728634,primary
"(10004, 10029)",6564,5574,"LINESTRING (-96.7625949 43.5148363, -96.7651538 43.5148431)",0.2215928571428571,0.020561969503026,primary
"(10004, 10029)",5574,5575,"LINESTRING (-96.7651538 43.5148431, -96.7664027 43.5148433)",0.10815,0.010035418245989,primary
"(10004, 10029)",5575,6506,"LINESTRING (-96.7664027 43.5148433, -96.767932 43.5148443)",0.1324392857142857,0.0122892614363652,primary
"(10004, 10029)",6506,1687,"LINESTRING (-96.767932 43.5148443, -96.769579 43.5148333)",0.1426285714285714,0.0132347421924515,primary
"(10004, 10029)",1687,8255,"LINESTRING (-96.769579 43.5148333, -96.7708672 43.5148334)",0.1115571428571428,0.0103515726943964,primary
"(10004, 10029)",8255,6711,"LINESTRING (-96.7708672 43.5148334, -96.7710013 43.5148334)",0.0116142857142857,0.0010777088744454,primary
"(10004, 10029)",6711,6704,"LINESTRING (-96.7710013 43.5148334, -96.7711855 43.5148334)",0.0159535714285714,0.0014803584077944,primary
"(10004, 10029)",6704,8293,"LINESTRING (-96.7711855 43.5148334, -96.7713667 43.5148332)",0.0156964285714285,0.0014564976947071,primary
"(10004, 10029)",8293,3956,"LINESTRING (-96.7713667 43.5148332, -96.7730989 43.5148315)",0.15,0.0139187493009556,primary
"(10004, 10029)",3956,6534,"LINESTRING (-96.7730989 43.5148315, -96.7732215 43.5148318)",0.0106178571428571,0.0009852486112319,primary
"(10004, 10029)",6534,5647,"LINESTRING (-96.7732215 43.5148318, -96.7744923 43.5148362)",0.1100464285714285,0.0102113910050082,primary
"(10004, 10029)",5647,5576,"LINESTRING (-96.7744923 43.5148362, -96.7745814 43.5148391)",0.007725,0.0007168155889992,primary
"(10004, 10029)",5576,5577,"LINESTRING (-96.7745814 43.5148391, -96.7760029 43.5149244)",0.1254107142857143,0.0116370686119775,primary
"(10004, 10029)",5577,5578,"LINESTRING (-96.7760029 43.5149244, -96.7766819 43.5149282)",0.0588,0.0054561497259746,primary
"(10004, 10029)",5578,5579,"LINESTRING (-96.7766819 43.5149282, -96.7783886 43.5149098)",0.1478357142857143,0.0137179216324704,primary
"(10004, 10029)",5579,6529,"LINESTRING (-96.7783886 43.5149098, -96.779004 43.5149033)",0.0533035714285714,0.0049461269837324,primary
"(10004, 10029)",6529,6729,"LINESTRING (-96.779004 43.5149033, -96.7794897 43.5151974)",0.026885,0.0053457939279456,motorway
"(10004, 10029)",6729,5663,"LINESTRING (-96.7794897 43.5151974, -96.7802493 43.5182891)",0.1750749999999999,0.0348117861980687,motorway
"(10004, 10029)",5663,730,"LINESTRING (-96.7802493 43.5182891, -96.7802597 43.5231438)",0.3110538461538461,0.0536030919507375,motorway
"(10004, 10029)",730,731,"LINESTRING (-96.7802597 43.5231438, -96.779246 43.5262538)",0.178555,0.035503746877602,motorway
"(10004, 10029)",731,6672,"LINESTRING (-96.779246 43.5262538, -96.7789935 43.5267489)",0.029325,0.0058309617607217,motorway
"(10004, 10029)",6672,5368,"LINESTRING (-96.7789935 43.5267489, -96.7789474 43.526845)",0.00565,0.0011234419078628,motorway
"(10004, 10029)",5368,6671,"LINESTRING (-96.7789474 43.526845, -96.7789204 43.5269753)",0.007315,0.0014545093019498,motorway
"(10004, 10029)",6671,6707,"LINESTRING (-96.7789204 43.5269753, -96.7797936 43.5271385)",0.0780535714285714,0.0072427206183901,primary
"(10004, 10029)",6707,6708,"LINESTRING (-96.7797936 43.5271385, -96.7810831 43.5273776)",0.1152107142857142,0.0106905936595125,primary
"(10004, 10029)",6708,8948,"LINESTRING (-96.7810831 43.5273776, -96.7816655 43.5274883)",0.0521142857142857,0.0048357711857034,primary
"(10004, 10029)",8948,6675,"LINESTRING (-96.7816655 43.5274883, -96.7819295 43.5275385)",0.023625,0.0021922030149005,primary
"(10004, 10029)",6675,6713,"LINESTRING (-96.7819295 43.5275385, -96.7855072 43.5288889)",0.349875,0.0324654827444791,secondary
"(10004, 10029)",6713,4116,"LINESTRING (-96.7855072 43.5288889, -96.7856757 43.5289516)",0.0163821428571428,0.00152012626294,secondary
"(10004, 10029)",4116,6714,"LINESTRING (-96.7856757 43.5289516, -96.7869901 43.5292783)",0.1203857142857142,0.0111707905103955,secondary
"(10004, 10029)",6714,5118,"LINESTRING (-96.7869901 43.5292783, -96.7883088 43.5294277)",0.115725,0.0107383150856873,secondary
"(10004, 10029)",5118,8619,"LINESTRING (-96.7883088 43.5294277, -96.7907075 43.5294367)",0.19385,0.0192724967999304,secondary
"(10004, 10029)",8619,5568,"LINESTRING (-96.7907075 43.5294367, -96.7909263 43.5294391)",0.01768,0.0017577391974349,secondary
"(10004, 10029)",5568,3721,"LINESTRING (-96.7909263 43.5294391, -96.7938414 43.5293807)",0.23576,0.0234391738228093,secondary
"(10004, 10029)",3721,4668,"LINESTRING (-96.7938414 43.5293807, -96.7951029 43.5293757)",0.10194,0.010134837883853,secondary
"(10004, 10029)",4668,1957,"LINESTRING (-96.7951029 43.5293757, -96.7964853 43.5293574)",0.11172,0.0111071619421626,secondary
"(10004, 10029)",1957,4045,"LINESTRING (-96.7964853 43.5293574, -96.79771 43.529356)",0.0989599999999999,0.0098385673630183,secondary
"(10004, 10029)",4045,3753,"LINESTRING (-96.79771 43.529356, -96.7980966 43.5293557)",0.0312399999999999,0.0031058694868703,secondary
"(10004, 10029)",3753,2186,"LINESTRING (-96.7980966 43.5293557, -96.798866 43.529348)",0.06218,0.0061819130823815,secondary
"(10004, 10029)",2186,2185,"LINESTRING (-96.798866 43.529348, -96.800894 43.529343)",0.47376,0.0235505238172169,residential
"(10004, 10029)",2185,4046,"LINESTRING (-96.800894 43.529343, -96.8021269 43.5293334)",0.09963,0.0099051785203872,secondary
"(10004, 10029)",4046,3509,"LINESTRING (-96.8021269 43.5293334, -96.8033522 43.5293362)",0.09901,0.0098435383449115,secondary
"(10004, 10029)",3509,4097,"LINESTRING (-96.8033522 43.5293362, -96.8037078 43.5293322)",0.0287399999999999,0.0028573203922104,secondary
"(10004, 10029)",4097,920,"LINESTRING (-96.8037078 43.5293322, -96.8048186 43.5293276)",0.08976,0.0089239066946698,secondary
"(10004, 10029)",920,5273,"LINESTRING (-96.8048186 43.5293276, -96.8048894 43.5293262)",0.0057199999999999,0.0005686803285819,secondary
"(10004, 10029)",5273,4459,"LINESTRING (-96.8048894 43.5293262, -96.805861 43.529324)",0.07851,0.0078054357687002,secondary
"(10004, 10029)",4459,1474,"LINESTRING (-96.805861 43.529324, -96.807739 43.529316)",0.15175,0.0150869300458573,secondary
"(10004, 10029)",1474,4801,"LINESTRING (-96.807739 43.529316, -96.808379 43.52931)",0.05172,0.0051419836703244,secondary
"(10004, 10029)",4801,2197,"LINESTRING (-96.808379 43.52931, -96.808946 43.52931)",0.04582,0.004555407806927,secondary
"(10004, 10029)",2197,2531,"LINESTRING (-96.808946 43.52931, -96.809581 43.52931)",0.05131,0.0051012216188002,secondary
"(10004, 10029)",2531,2009,"LINESTRING (-96.809581 43.52931, -96.811434 43.529306)",0.14973,0.014886102377372,secondary
"(10004, 10029)",2009,10029,"LINESTRING (-96.811434 43.529306, -96.812619 43.5305482)",0.3358886843917527,0.0,centroid_connector_inward
"(10006, 10004)",10006,3396,"LINESTRING (-96.6859654 43.541765, -96.6864382 43.5420788)",0.103339902292029,0.0,centroid_connector_outward
"(10006, 10004)",3396,4226,"LINESTRING (-96.6864382 43.5420788, -96.6864622 43.5439474)",0.41506,0.0206325574459095,residential
"(10006, 10004)",4226,5378,"LINESTRING (-96.6864622 43.5439474, -96.6877171 43.5439415)",0.1520699999999999,0.0100791628866491,tertiary
"(10006, 10004)",5378,4588,"LINESTRING (-96.6877171 43.5439415, -96.6889614 43.5439437)",0.15078,0.0099936619980861,tertiary
"(10006, 10004)",4588,5377,"LINESTRING (-96.6889614 43.5439437, -96.6914464 43.5439478)",0.301125,0.0199584923011917,tertiary
"(10006, 10004)",5377,1416,"LINESTRING (-96.6914464 43.5439478, -96.6914509 43.5449843)",0.1438875,0.0114441945145214,tertiary
"(10006, 10004)",1416,8995,"LINESTRING (-96.6914509 43.5449843, -96.6914542 43.5467372)",0.2345249999999999,0.0186531124560378,tertiary
"(10006, 10004)",8995,8256,"LINESTRING (-96.6914542 43.5467372, -96.6922036 43.5467842)",0.064875,0.0060198590726633,primary
"(10006, 10004)",8256,8401,"LINESTRING (-96.6922036 43.5467842, -96.69275 43.5467635)",0.0473678571428571,0.004395342189966,primary
"(10006, 10004)",8401,7199,"LINESTRING (-96.69275 43.5467635, -96.6931568 43.546755)",0.0411,0.0032689176929673,primary
"(10006, 10004)",7199,5415,"LINESTRING (-96.6931568 43.546755, -96.6936379 43.5467537)",0.0485749999999999,0.0038634471273938,primary
"(10006, 10004)",5415,5416,"LINESTRING (-96.6936379 43.5467537, -96.694024 43.5466926)",0.01598,0.0031774516261324,motorway
"(10006, 10004)",5416,5417,"LINESTRING (-96.694024 43.5466926, -96.6940867 43.5466604)",0.0031,0.0006164017547566,motorway
"(10006, 10004)",5417,5418,"LINESTRING (-96.6940867 43.5466604, -96.6941553 43.5466289)",0.0032749999999999,0.0006511986280089,motorway
"(10006, 10004)",5418,5419,"LINESTRING (-96.6941553 43.5466289, -96.6945188 43.5461897)",0.030035,0.0059721376464886,motorway
"(10006, 10004)",5419,7193,"LINESTRING (-96.6945188 43.5461897, -96.6941096 43.5437172)",0.138435,0.0275263151353971,motorway
"(10006, 10004)",7193,5379,"LINESTRING (-96.6941096 43.5437172, -96.6956992 43.533608)",0.6697615384615385,0.1154182459890389,motorway
"(10006, 10004)",5379,5380,"LINESTRING (-96.6956992 43.533608, -96.696501 43.532972)",0.0552923076923076,0.0095283780928827,motorway
"(10006, 10004)",5380,5386,"LINESTRING (-96.696501 43.532972, -96.698168 43.5316547)",0.114726923076923,0.0197705891856288,motorway
"(10006, 10004)",5386,5387,"LINESTRING (-96.698168 43.5316547, -96.6990602 43.5309454)",0.0616038461538461,0.0106160289311146,motorway
"(10006, 10004)",5387,8814,"LINESTRING (-96.6990602 43.5309454, -96.7003478 43.5298857)",0.0906461538461538,0.0156208135011868,motorway
"(10006, 10004)",8814,788,"LINESTRING (-96.7003478 43.5298857, -96.7011762 43.5289618)",0.0707826923076923,0.0121977953695303,motorway
"(10006, 10004)",788,5385,"LINESTRING (-96.7011762 43.5289618, -96.7030684 43.5256789)",0.2286057692307692,0.0393950315035977,motorway
"(10006, 10004)",5385,7050,"LINESTRING (-96.7030684 43.5256789, -96.70596 43.5192846)",0.4313365384615384,0.0743310922489964,motorway
"(10006, 10004)",7050,743,"LINESTRING (-96.70596 43.5192846, -96.7062171 43.5187379)",0.0370211538461538,0.0063797581617308,motorway
"(10006, 10004)",743,744,"LINESTRING (-96.7062171 43.5187379, -96.7095929 43.5167961)",0.181895,0.0361678700585333,motorway
"(10006, 10004)",744,2710,"LINESTRING (-96.7095929 43.5167961, -96.7112753 43.5164684)",0.070385,0.0139953024221109,motorway
"(10006, 10004)",2710,2709,"LINESTRING (-96.7112753 43.5164684, -96.7120459 43.5162489)",0.08365,0.0066531621658568,tertiary
"(10006, 10004)",2709,1333,"LINESTRING (-96.7120459 43.5162489, -96.719021 43.514875)",0.7575,0.0602483005455652,tertiary
"(10006, 10004)",1333,2708,"LINESTRING (-96.719021 43.514875, -96.720113 43.514883)",0.110325,0.0087747772378739,tertiary
"(10006, 10004)",2708,3814,"LINESTRING (-96.720113 43.514883, -96.720127 43.517567)",0.5962000000000001,0.0296369940472491,residential
"(10006, 10004)",3814,10004,"LINESTRING (-96.720127 43.517567, -96.720316 43.5178054)",0.0611547005740911,0.0,centroid_connector_inward
"(10014, 10026)",10014,4086,"LINESTRING (-96.7529471 43.5451725, -96.7536111 43.5439308)",0.2961596557214775,0.0,centroid_connector_outward
"(10014, 10026)",4086,2230,"LINESTRING (-96.7536111 43.5439308, -96.7548417 43.5439261)",0.124275,0.0098843003964358,primary
"(10014, 10026)",2230,5173,"LINESTRING (-96.7548417 43.5439261, -96.756023 43.5439215)",0.1192874999999999,0.0094876160413585,primary
"(10014, 10026)",5173,1494,"LINESTRING (-96.756023 43.5439215, -96.7572055 43.5439169)",0.1194125,0.0094975580051449,primary
"(10014, 10026)",1494,4495,"LINESTRING (-96.7572055 43.5439169, -96.7583912 43.5439123)",0.1197375,0.0095234071109895,primary
"(10014, 10026)",4495,2644,"LINESTRING (-96.7583912 43.5439123, -96.7595712 43.5439077)",0.1191625,0.0094776740775721,primary
"(10014, 10026)",2644,6561,"LINESTRING (-96.7595712 43.5439077, -96.7611558 43.5439015)",0.1600124999999999,0.0127267078429666,primary
"(10014, 10026)",6561,6562,"LINESTRING (-96.7611558 43.5439015, -96.7641567 43.5439038)",0.2597571428571428,0.0241032970037406,primary
"(10014, 10026)",6562,8994,"LINESTRING (-96.7641567 43.5439038, -96.7658411 43.5439354)",0.1026075,0.0136016006561696,primary
"(10014, 10026)",8994,6833,"LINESTRING (-96.7658411 43.5439354, -96.7702066 43.5440105)",0.2645774999999999,0.0350722656492723,primary
"(10014, 10026)",6833,6834,"LINESTRING (-96.7702066 43.5440105, -96.7713867 43.5440105)",0.071505,0.0094786682739508,primary
"(10014, 10026)",6834,8965,"LINESTRING (-96.7713867 43.5440105, -96.77436 43.5439457)",0.18018,0.0238845738004399,primary
"(10014, 10026)",8965,6836,"LINESTRING (-96.77436 43.5439457, -96.7775291 43.5440169)",0.1920075,0.0254524214895547,primary
"(10014, 10026)",6836,6837,"LINESTRING (-96.7775291 43.5440169, -96.7783632 43.5440105)",0.0505425,0.0066998893956528,primary
"(10014, 10026)",6837,6838,"LINESTRING (-96.7783632 43.5440105, -96.7797418 43.5440105)",0.0835275,0.0110723650689102,primary
"(10014, 10026)",6838,6850,"LINESTRING (-96.7797418 43.5440105, -96.7801393 43.5439147)",0.016975,0.0033752967054817,motorway
"(10014, 10026)",6850,5921,"LINESTRING (-96.7801393 43.5439147, -96.7802649 43.5438655)",0.0057599999999999,0.0011453142281929,motorway
"(10014, 10026)",5921,5561,"LINESTRING (-96.7802649 43.5438655, -96.7803989 43.5438297)",0.0057649999999999,0.0011463084245715,motorway
"(10014, 10026)",5561,6841,"LINESTRING (-96.7803989 43.5438297, -96.7808302 43.5433048)",0.0357,0.0070985621434873,motorway
"(10014, 10026)",6841,6842,"LINESTRING (-96.7808302 43.5433048, -96.7807919 43.5416529)",0.0917399999999999,0.018241515155281,motorway
"(10014, 10026)",6842,5365,"LINESTRING (-96.7807919 43.5416529, -96.7806399 43.5377034)",0.219415,0.0436283196838455,motorway
"(10014, 10026)",5365,5366,"LINESTRING (-96.7806399 43.5377034, -96.7806648 43.5312194)",0.4154480769230769,0.0715930754222227,motorway
"(10014, 10026)",5366,5571,"LINESTRING (-96.7806648 43.5312194, -96.7806641 43.530391)",0.053076923076923,0.0091466066834851,motorway
"(10014, 10026)",5571,5572,"LINESTRING (-96.7806641 43.530391, -96.7806648 43.5302978)",0.0059711538461538,0.001028993251892,motorway
"(10014, 10026)",5572,6673,"LINESTRING (-96.7806648 43.5302978, -96.7814009 43.5283944)",0.111135,0.0220980029080244,motorway
"(10014, 10026)",6673,6674,"LINESTRING (-96.7814009 43.5283944, -96.7818856 43.5276507)",0.045725,0.0090919258826599,motorway
"(10014, 10026)",6674,6675,"LINESTRING (-96.7818856 43.5276507, -96.7819295 43.5275385)",0.006485,0.0012894727030956,motorway
"(10014, 10026)",6675,4043,"LINESTRING (-96.7819295 43.5275385, -96.7819642 43.5274141)",0.00705,0.0014018168938819,motorway
"(10014, 10026)",4043,5573,"LINESTRING (-96.7819642 43.5274141, -96.7806155 43.5228968)",0.25844,0.0513880224191283,motorway
"(10014, 10026)",5573,786,"LINESTRING (-96.7806155 43.5228968, -96.780604 43.5189253)",0.2544634615384615,0.0438510196726608,motorway
"(10014, 10026)",786,787,"LINESTRING (-96.780604 43.5189253, -96.7811147 43.5163988)",0.142625,0.0283594517006971,motorway
"(10014, 10026)",787,6660,"LINESTRING (-96.7811147 43.5163988, -96.7814217 43.5153199)",0.0616499999999999,0.0122584413486273,motorway
"(10014, 10026)",6660,8990,"LINESTRING (-96.7814217 43.5153199, -96.7813801 43.514837)",0.0235799999999999,0.0046886301216647,motorway
"(10014, 10026)",8990,8943,"LINESTRING (-96.7813801 43.514837, -96.7810874 43.5147825)",0.0246,0.0022826748853567,primary
"(10014, 10026)",8943,8944,"LINESTRING (-96.7810874 43.5147825, -96.7798832 43.5147851)",0.1042821428571428,0.0096765133533001,primary
"(10014, 10026)",8944,8988,"LINESTRING (-96.7798832 43.5147851, -96.7794473 43.514829)",0.037575,0.0034866466998893,primary
"(10014, 10026)",8988,6726,"LINESTRING (-96.7794473 43.514829, -96.7790859 43.5147675)",0.0315321428571428,0.0029259199423366,primary
"(10014, 10026)",6726,8942,"LINESTRING (-96.7790859 43.5147675, -96.7773679 43.5147779)",0.1489285714285714,0.0138193296630917,primary
"(10014, 10026)",8942,6730,"LINESTRING (-96.7773679 43.5147779, -96.7767297 43.5147864)",0.055275,0.0051290591174021,primary
"(10014, 10026)",6730,6728,"LINESTRING (-96.7767297 43.5147864, -96.7766166 43.5147872)",0.0097928571428571,0.0009086954900766,primary
"(10014, 10026)",6728,5576,"LINESTRING (-96.7766166 43.5147872, -96.7745814 43.5148391)",0.1775464285714285,0.0164748281904383,primary
"(10014, 10026)",5576,5647,"LINESTRING (-96.7745814 43.5148391, -96.7744923 43.5148362)",0.007725,0.0007168155889992,primary
"(10014, 10026)",5647,6534,"LINESTRING (-96.7744923 43.5148362, -96.7732215 43.5148318)",0.1100464285714285,0.0102113910050082,primary
"(10014, 10026)",6534,3956,"LINESTRING (-96.7732215 43.5148318, -96.7730989 43.5148315)",0.0106178571428571,0.0009852486112319,primary
"(10014, 10026)",3956,8293,"LINESTRING (-96.7730989 43.5148315, -96.7713667 43.5148332)",0.15,0.0139187493009556,primary
"(10014, 10026)",8293,6704,"LINESTRING (-96.7713667 43.5148332, -96.7711855 43.5148334)",0.0156964285714285,0.0014564976947071,primary
"(10014, 10026)",6704,6712,"LINESTRING (-96.7711855 43.5148334, -96.7711691 43.513781)",0.109584375,0.0116211614699193,primary
"(10014, 10026)",6712,8497,"LINESTRING (-96.7711691 43.513781, -96.7711916 43.51355)",0.0241125,0.0025570730858612,primary
"(10014, 10026)",8497,8492,"LINESTRING (-96.7711916 43.51355, -96.7711873 43.5130767)",0.049284375,0.0052264903625088,primary
"(10014, 10026)",8492,8491,"LINESTRING (-96.7711873 43.5130767, -96.7711881 43.5129759)",0.0105,0.0011134999440764,primary
